timestamp,actual,forecast
2020-04-02 20:37:50,-32071.0,-31344.206446028602
2020-04-02 20:38:00,-30584.0,-31639.25616731807
2020-04-02 20:38:10,-32669.0,-31873.143406407704
2020-04-02 20:38:20,-31978.0,-32058.54687118611
2020-04-02 20:38:30,-31996.0,-32205.517030334744
2020-04-02 20:38:40,-31219.0,-32322.02093551252
2020-04-02 20:38:50,-30683.0,-32414.37410434828
2020-04-02 20:39:00,-30347.0,-32487.58287602844
2020-04-02 20:39:10,-31872.0,-32545.615798108767
2020-04-02 20:39:20,-30454.0,-32591.61875605888
2020-04-02 20:39:30,-29367.0,-32628.08550741823
2020-04-02 20:39:40,-27789.0,-32656.992864987424
2020-04-02 20:39:50,-21490.0,-32679.907857151076
2020-04-02 20:40:00,-18084.0,-32698.072674346953
2020-04-02 20:40:10,-17783.0,-32712.47200651356
2020-04-02 20:40:20,-2408.0,-32723.88642178724
2020-04-02 20:40:30,0.0,-32732.93468003509
2020-04-02 20:40:40,-12104.0,-32740.107274982514
2020-04-02 20:40:50,-18429.0,-32745.79302320837
2020-04-02 20:41:00,-26952.0,-32750.30014136084
2020-04-02 20:41:10,-25211.0,-32753.872954161085
2020-04-02 20:41:20,-24026.0,-32756.7051389128
2020-04-02 20:41:30,-22710.0,-32758.950224484393
2020-04-02 20:41:40,-28162.0,-32760.729913899333
2020-04-02 20:41:50,-29347.0,-32762.14068169087
2020-04-02 20:42:00,-27546.0,-32763.259003654766
2020-04-02 20:42:10,-27004.0,-32764.145502497762
2020-04-02 20:42:20,-27254.0,-32764.848234111734
2020-04-02 20:42:30,-30585.0,-32765.40529261799
2020-04-02 20:42:40,-33291.0,-32765.846875397565
2020-04-02 20:42:50,-34992.0,-32766.196920050017
2020-04-02 20:43:00,-33900.0,-32766.47440201801
2020-04-02 20:43:10,-33523.0,-32766.69436322017
2020-04-02 20:43:20,-33744.0,-32766.868727452933
2020-04-02 20:43:30,-34267.0,-32767.00694676329
2020-04-02 20:43:40,-32502.0,-32767.11651383133
2020-04-02 20:43:50,-33870.0,-32767.203368138216
2020-04-02 20:44:00,-34281.0,-32767.272217937334
2020-04-02 20:44:10,-35230.0,-32767.326795482288
2020-04-02 20:44:20,-35941.0,-32767.37005934727
2020-04-02 20:44:30,-35759.0,-32767.404354807335
2020-04-02 20:44:40,-32660.0,-32767.431540972542
2020-04-02 20:44:50,-31598.0,-32767.453091567793
2020-04-02 20:45:00,-32986.0,-32767.47017482143
2020-04-02 20:45:10,-35112.0,-32767.483716793304
2020-04-02 20:45:20,-31383.0,-32767.494451575225
2020-04-02 20:45:30,-23758.0,-32767.50296108506
2020-04-02 20:45:40,-20847.0,-32767.509706611723
2020-04-02 20:45:50,-23120.0,-32767.515053821
2020-04-02 20:46:00,-27547.0,-32767.51929257781
2020-04-02 20:46:10,-17029.0,-16686.694925994605
2020-04-02 20:46:20,-16645.0,-15578.33320608298
2020-04-02 20:46:30,-17290.0,-14691.549691594335
2020-04-02 20:46:40,-16808.0,-13982.047561160298
2020-04-02 20:46:50,-15549.0,-13414.385595341373
2020-04-02 20:47:00,-17520.0,-12960.207808390578
