timestamp,actual,forecast
2020-04-02 20:37:50,754.2,814.2943882509743
2020-04-02 20:38:00,598.3,843.1542761553012
2020-04-02 20:38:10,776.5,868.5517046261791
2020-04-02 20:38:20,803.9,890.9020815601328
2020-04-02 20:38:30,1185.7,910.5709763721651
2020-04-02 20:38:40,691.0,927.8800993578755
2020-04-02 20:38:50,703.9,943.1125636827732
2020-04-02 20:39:00,610.5,956.5175160654463
2020-04-02 20:39:10,885.2,968.3142118954195
2020-04-02 20:39:20,769.5,978.6956014395391
2020-04-02 20:39:30,760.9,987.8314857939467
2020-04-02 20:39:40,744.0,995.8712942013277
2020-04-02 20:39:50,370.6,1002.9465281600642
2020-04-02 20:40:00,238.7,1009.172912301868
2020-04-02 20:40:10,260.1,1014.6522872182883
2020-04-02 20:40:20,45.9,1019.4742751957274
2020-04-02 20:40:30,23.8,1023.7177461042226
2020-04-02 20:40:40,132.2,1027.4521074165061
2020-04-02 20:40:50,288.3,1030.73843945728
2020-04-02 20:41:00,560.2,1033.6304944511803
2020-04-02 20:41:10,490.5,1036.1755757101555
2020-04-02 20:41:20,495.3,1038.4153113405112
2020-04-02 20:41:30,359.7,1040.3863351246025
2020-04-02 20:41:40,385.3,1042.1208857138774
2020-04-02 20:41:50,649.2,1043.647333933852
2020-04-02 20:42:00,711.5,1044.9906468257739
2020-04-02 20:42:10,1032.1,1046.1727960149772
2020-04-02 20:42:20,1154.5,1047.2131170853231
2020-04-02 20:42:30,1101.1,1048.1286258377636
2020-04-02 20:42:40,1225.1,1048.9342966058432
2020-04-02 20:42:50,1193.8,1049.6433071803544
2020-04-02 20:43:00,1061.3,1050.267254349205
2020-04-02 20:43:10,1031.3,1050.8163435779302
2020-04-02 20:43:20,912.6,1051.2995559333249
2020-04-02 20:43:30,1101.7,1051.7247949804434
2020-04-02 20:43:40,909.3,1052.099016055661
2020-04-02 20:43:50,1066.1,1052.4283400302254
2020-04-02 20:44:00,867.9,1052.7181534250476
2020-04-02 20:44:10,1172.9,1052.9731965142412
2020-04-02 20:44:20,1320.7,1053.1976408584555
2020-04-02 20:44:30,1574.7,1053.3951575361632
2020-04-02 20:44:40,1305.1,1053.5689771889115
2020-04-02 20:44:50,984.3,1053.7219428626572
2020-04-02 20:45:00,1007.1,1053.8565565094716
2020-04-02 20:45:10,1088.3,1053.9750199102132
2020-04-02 20:45:20,776.8,1054.079270687511
2020-04-02 20:45:30,285.2,1054.171013998096
2020-04-02 20:45:40,224.6,1054.2517504228524
2020-04-02 20:45:50,374.7,1054.3228005107649
2020-04-02 20:46:00,919.7,1054.3853263782105
2020-04-02 20:46:10,252.9,268.33220616359057
2020-04-02 20:46:20,225.7,252.77924523782485
2020-04-02 20:46:30,216.3,239.08797196408412
2020-04-02 20:46:40,216.1,227.0355425423842
2020-04-02 20:46:50,208.7,216.42578755022714
2020-04-02 20:47:00,266.6,207.08601902265298
2020-04-02 20:47:10,221.1,198.864219724446
2020-04-02 20:47:20,210.1,191.62656886613783
2020-04-02 20:47:30,300.2,185.25526399152324
2020-04-02 20:47:40,204.1,179.64660358499228
2020-04-02 20:47:50,217.1,174.7092991905466
2020-04-02 20:48:00,196.8,170.36298956997712
2020-04-02 20:48:10,213.8,166.5369327161388
2020-04-02 20:48:20,251.2,163.16885443208756
2020-04-02 20:48:30,241.3,160.20393473516322
2020-04-02 20:48:40,201.3,157.59391558838848
2020-04-02 20:48:50,244.4,155.2963154363178
2020-04-02 20:49:00,136.9,153.2737377608557
2020-04-02 20:49:10,145.4,151.49326240286496
2020-04-02 20:49:20,108.6,149.9259097425089
2020-04-02 20:49:30,133.5,148.54616901714584
2020-04-02 20:49:40,80.8,147.33158309951776
2020-04-02 20:49:50,106.1,146.26238297794254
2020-04-02 20:50:00,115.3,145.32116598918563
2020-04-02 20:50:10,119.4,144.49261256682024
2020-04-02 20:50:20,152.1,143.76323689477667
2020-04-02 20:50:30,119.7,143.12116740763332
2020-04-02 20:50:40,110.4,142.55595356499794
2020-04-02 20:50:50,58.6,142.05839575497333
2020-04-02 20:51:00,70.6,141.62039555815903
