timestamp,actual,forecast
2020-04-02 20:37:50,-1.2,0.4788805056026375
2020-04-02 20:38:00,-1.2,0.5040882981282887
2020-04-02 20:38:10,-0.3,0.5121439361995922
2020-04-02 20:38:20,-1.4,0.514718271285451
2020-04-02 20:38:30,0.3,0.5155409498958384
2020-04-02 20:38:40,-0.4,0.5158038527711116
2020-04-02 20:38:50,-1.4,0.5158878684741507
2020-04-02 20:39:00,-1.3,0.5159147173184238
2020-04-02 20:39:10,0.0,0.5159232973863482
2020-04-02 20:39:20,-1.7000000000000002,0.5159260393131455
2020-04-02 20:39:30,-1.8,0.5159269155489316
2020-04-02 20:39:40,0.3,0.515927195567039
2020-04-02 20:39:50,-0.9,0.5159272850522458
2020-04-02 20:40:00,0.4,0.5159273136489759
2020-04-02 20:40:10,0.6000000000000001,0.5159273227876146
2020-04-02 20:40:20,56.1,0.5159273257080434
2020-04-02 20:40:30,24.1,0.515927326641323
2020-04-02 20:40:40,24.1,0.5159273269395706
2020-04-02 20:40:50,0.8,0.5159273270348813
2020-04-02 20:41:00,-1.1,0.5159273270653397
2020-04-02 20:41:10,0.8,0.5159273270750733
2020-04-02 20:41:20,-1.0,0.5159273270781838
2020-04-02 20:41:30,0.6000000000000001,0.5159273270791778
2020-04-02 20:41:40,0.3,0.5159273270794954
2020-04-02 20:41:50,-1.0,0.5159273270795969
2020-04-02 20:42:00,-1.2,0.5159273270796293
2020-04-02 20:42:10,0.3,0.5159273270796396
2020-04-02 20:42:20,-0.1,0.515927327079643
2020-04-02 20:42:30,-0.7000000000000001,0.5159273270796441
2020-04-02 20:42:40,8.5,0.5159273270796444
2020-04-02 20:42:50,1.2,0.5159273270796445
2020-04-02 20:43:00,0.4,0.5159273270796445
2020-04-02 20:43:10,-0.4,0.5159273270796445
2020-04-02 20:43:20,0.1,0.5159273270796445
2020-04-02 20:43:30,0.5,0.5159273270796445
2020-04-02 20:43:40,-0.9,0.5159273270796445
2020-04-02 20:43:50,0.1,0.5159273270796445
2020-04-02 20:44:00,-0.4,0.5159273270796445
2020-04-02 20:44:10,0.7000000000000001,0.5159273270796445
2020-04-02 20:44:20,4.5,0.5159273270796445
2020-04-02 20:44:30,6.8,0.5159273270796445
2020-04-02 20:44:40,4.6,0.5159273270796445
2020-04-02 20:44:50,-0.7000000000000001,0.5159273270796445
2020-04-02 20:45:00,0.5,0.5159273270796445
2020-04-02 20:45:10,0.6000000000000001,0.5159273270796445
2020-04-02 20:45:20,0.7000000000000001,0.5159273270796445
2020-04-02 20:45:30,0.1,0.5159273270796445
2020-04-02 20:45:40,0.9,0.5159273270796445
2020-04-02 20:45:50,0.9,0.5159273270796445
2020-04-02 20:46:00,0.5,0.5159273270796445
2020-04-02 20:46:10,0.4,13.45695511872522
2020-04-02 20:46:20,0.7000000000000001,17.631609502022112
2020-04-02 20:46:30,0.1,18.98712012324204
2020-04-02 20:46:40,0.3,19.427254533312404
2020-04-02 20:46:50,0.8,19.570166212420933
2020-04-02 20:47:00,0.8,19.6165696463682
2020-04-02 20:47:10,0.4,19.631636845183095
2020-04-02 20:47:20,0.9,19.63652916587612
2020-04-02 20:47:30,-0.8,19.638117702807065
2020-04-02 20:47:40,1.6,19.63863350087905
2020-04-02 20:47:50,0.5,19.638800980555395
2020-04-02 20:48:00,0.4,19.638855361220063
2020-04-02 20:48:10,2.4,19.63887301862635
2020-04-02 20:48:20,-0.4,19.63887875198762
2020-04-02 20:48:30,0.8,19.638880613610496
