timestamp,actual,forecast
2020-04-02 20:37:50,-2.5,-2.4866074670024605
2020-04-02 20:38:00,-2.4,-2.478874748503547
2020-04-02 20:38:10,-2.9,-2.4744099519341134
2020-04-02 20:38:20,-2.4,-2.471832021752221
2020-04-02 20:38:30,-2.5,-2.4703435498992796
2020-04-02 20:38:40,-2.9,-2.469484120705828
2020-04-02 20:38:50,-2.4,-2.4689878946353803
2020-04-02 20:39:00,-2.4,-2.4687013785211174
2020-04-02 20:39:10,-2.7,-2.468535946899078
2020-04-02 20:39:20,-2.4,-2.4684404282870065
2020-04-02 20:39:30,-2.5,-2.4683852767679704
2020-04-02 20:39:40,-2.5,-2.468353432816451
2020-04-02 20:39:50,-2.5,-2.468335046428078
2020-04-02 20:40:00,-2.3,-2.46832443030598
2020-04-02 20:40:10,-2.3,-2.468318300660173
2020-04-02 20:40:20,-1.4,-2.4683147614622087
2020-04-02 20:40:30,24.0,-2.468312717963673
2020-04-02 20:40:40,-2.2,-2.468311538067463
2020-04-02 20:40:50,-2.4,-2.468310856806849
2020-04-02 20:41:00,-2.5,-2.468310463453586
2020-04-02 20:41:10,-2.5,-2.4683102363352316
2020-04-02 20:41:20,-2.5,-2.4683101051992993
2020-04-02 20:41:30,-2.4,-2.4683100294826854
2020-04-02 20:41:40,-3.0,-2.4683099857646478
2020-04-02 20:41:50,-2.5,-2.4683099605222774
2020-04-02 20:42:00,-2.4,-2.4683099459475777
2020-04-02 20:42:10,-2.5,-2.468309937532288
2020-04-02 20:42:20,-2.4,-2.4683099326733813
2020-04-02 20:42:30,-2.4,-2.4683099298678957
2020-04-02 20:42:40,-2.5,-2.4683099282480354
2020-04-02 20:42:50,-2.5,-2.468309927312744
2020-04-02 20:43:00,-2.5,-2.468309926772716
2020-04-02 20:43:10,-2.5,-2.468309926460909
2020-04-02 20:43:20,-2.5,-2.4683099262808748
2020-04-02 20:43:30,-2.5,-2.4683099261769246
2020-04-02 20:43:40,-2.4,-2.4683099261169046
2020-04-02 20:43:50,-2.5,-2.4683099260822496
2020-04-02 20:44:00,-2.5,-2.4683099260622403
2020-04-02 20:44:10,-2.4,-2.468309926050687
2020-04-02 20:44:20,-2.4,-2.4683099260440162
2020-04-02 20:44:30,-2.5,-2.4683099260401646
2020-04-02 20:44:40,-2.5,-2.4683099260379406
2020-04-02 20:44:50,-2.4,-2.4683099260366568
2020-04-02 20:45:00,-2.5,-2.4683099260359156
2020-04-02 20:45:10,-2.9,-2.4683099260354875
2020-04-02 20:45:20,-2.5,-2.46830992603524
2020-04-02 20:45:30,-2.5,-2.4683099260350976
2020-04-02 20:45:40,-2.5,-2.468309926035015
2020-04-02 20:45:50,-2.4,-2.4683099260349675
2020-04-02 20:46:00,-2.5,-2.46830992603494
2020-04-02 20:46:10,-3.0,-1.7819544041875635
2020-04-02 20:46:20,-2.4,-1.4204249137619744
2020-04-02 20:46:30,-2.2,-1.2089460627953674
2020-04-02 20:46:40,-2.3,-1.0852402363259734
2020-04-02 20:46:50,-2.4,-1.0128777687197341
2020-04-02 20:47:00,-2.4,-0.9705489078446196
2020-04-02 20:47:10,-2.3,-0.9457883859572991
2020-04-02 20:47:20,-2.2,-0.9313045696802371
2020-04-02 20:47:30,-2.3,-0.9228321741910649
2020-04-02 20:47:40,-2.5,-0.9178761954661326
2020-04-02 20:47:50,-2.4,-0.9149771658878545
2020-04-02 20:48:00,-2.2,-0.9132813610908219
2020-04-02 20:48:10,-2.4,-0.912289389870112
2020-04-02 20:48:20,-2.4,-0.9117091303352653
2020-04-02 20:48:30,-2.4,-0.9113697040285834
2020-04-02 20:48:40,-2.5,-0.9111711545679558
2020-04-02 20:48:50,-2.3,-0.9110550118661692
2020-04-02 20:49:00,-2.1,-0.9109870734938581
2020-04-02 20:49:10,-2.2,-0.9109473325341483
2020-04-02 20:49:20,-1.9,-0.9109240858206206
2020-04-02 20:49:30,-2.4,-0.910910487515653
2020-04-02 20:49:40,-1.3,-0.9109025331053329
2020-04-02 20:49:50,-1.7000000000000002,-0.9108978801251496
2020-04-02 20:50:00,-2.2,-0.9108951583363917
2020-04-02 20:50:10,-2.2,-0.9108935662096791
2020-04-02 20:50:20,-2.2,-0.9108926348855777
2020-04-02 20:50:30,-1.9,-0.9108920901019403
2020-04-02 20:50:40,-1.7000000000000002,-0.9108917714274732
2020-04-02 20:50:50,-1.1,-0.9108915850169261
2020-04-02 20:51:00,-1.2,-0.9108914759749548
2020-04-02 20:51:10,-1.1,-0.9108914121901975
