timestamp,actual,forecast
2020-04-02 20:37:50,150761.0,163264.67868617165
2020-04-02 20:38:00,119490.0,168732.44646958003
2020-04-02 20:38:10,156202.0,173583.66232160278
2020-04-02 20:38:20,161318.0,177887.84936376836
2020-04-02 20:38:30,237010.0,181706.6912085858
2020-04-02 20:38:40,138142.0,185094.91595180958
2020-04-02 20:38:50,140847.0,188101.08048469631
2020-04-02 20:39:00,121982.0,190768.26636628798
2020-04-02 20:39:10,177640.0,193134.6972283176
2020-04-02 20:39:20,154243.0,195234.28656081072
2020-04-02 20:39:30,152914.0,197097.12372873802
2020-04-02 20:39:40,149909.0,198749.90518485772
2020-04-02 20:39:50,73607.0,200216.31705849056
2020-04-02 20:40:00,47386.0,201517.37460313403
2020-04-02 20:40:10,51899.0,202671.72336756412
2020-04-02 20:40:20,2823.0,203695.90640652913
2020-04-02 20:40:30,0.0,204604.60136045102
2020-04-02 20:40:40,18961.0,205410.8308017407
2020-04-02 20:40:50,56690.0,206126.14886221505
2020-04-02 20:41:00,111656.0,206760.80681618693
2020-04-02 20:41:10,97376.0,207323.89999221088
2020-04-02 20:41:20,99370.0,207823.49811888742
2020-04-02 20:41:30,70544.0,208266.7609727212
2020-04-02 20:41:40,74976.0,208660.04098539046
2020-04-02 20:41:50,129256.0,209008.97428089986
2020-04-02 20:42:00,142407.0,209318.561447277
2020-04-02 20:42:10,208179.0,209593.23920035732
2020-04-02 20:42:20,232587.0,209836.94396667616
2020-04-02 20:42:30,221069.0,210053.16829667919
2020-04-02 20:42:40,244639.0,210245.01091671264
2020-04-02 20:42:50,241319.0,210415.2211370925
2020-04-02 20:43:00,212692.0,210566.2382526673
2020-04-02 20:43:10,207452.0,210700.22650052712
2020-04-02 20:43:20,182674.0,210819.10607584022
2020-04-02 20:43:30,221746.0,210924.58065030744
2020-04-02 20:43:40,183506.0,211018.16178760325
2020-04-02 20:43:50,215292.0,211101.19060570293
2020-04-02 20:44:00,174312.0,211174.85699654015
2020-04-02 20:44:10,235310.0,211240.21667843362
2020-04-02 20:44:20,264888.0,211298.20632566165
2020-04-02 20:44:30,315968.0,211349.65699200844
2020-04-02 20:44:40,261932.0,211395.3060206552
2020-04-02 20:44:50,197078.0,211435.80761109813
2020-04-02 20:45:00,201942.0,211471.74219452817
2020-04-02 20:45:10,217672.0,211503.6247520319
2020-04-02 20:45:20,156645.0,211531.91219482245
2020-04-02 20:45:30,55301.0,211557.0099122667
2020-04-02 20:45:40,42961.0,211579.2775815493
2020-04-02 20:45:50,74050.0,211599.03432223227
2020-04-02 20:46:00,183718.0,211616.56326958007
2020-04-02 20:46:10,48249.0,51175.91542481947
2020-04-02 20:46:20,42648.0,48219.24991150905
2020-04-02 20:46:30,40595.0,45595.705772589485
2020-04-02 20:46:40,40430.0,43267.75091334919
2020-04-02 20:46:50,38810.0,41202.0819023859
2020-04-02 20:47:00,50560.0,39369.1475368774
2020-04-02 20:47:10,41775.0,37742.72608676553
2020-04-02 20:47:20,38418.0,36299.550169961694
2020-04-02 20:47:30,57789.0,35018.9738920853
2020-04-02 20:47:40,38094.0,33882.677488877875
2020-04-02 20:47:50,40476.0,32874.405245944174
2020-04-02 20:48:00,36075.0,31979.732946532717
2020-04-02 20:48:10,39848.0,31185.861520492857
2020-04-02 20:48:20,47309.0,30481.4339423761
2020-04-02 20:48:30,45062.0,29856.372759248796
2020-04-02 20:48:40,37596.0,29301.73592390935
2020-04-02 20:48:50,47283.0,28809.58887107804
2020-04-02 20:49:00,25030.0,28372.891006497317
2020-04-02 20:49:10,26536.0,27985.3949850699
2020-04-02 20:49:20,18040.0,27641.55733712023
2020-04-02 20:49:30,23639.0,27336.459164209817
2020-04-02 20:49:40,12032.0,27065.73576999064
2020-04-02 20:49:50,17620.0,26825.514219404453
2020-04-02 20:50:00,19486.0,26612.357932957657
2020-04-02 20:50:10,20537.0,26423.217523444368
2020-04-02 20:50:20,27717.0,26255.387171793987
2020-04-02 20:50:30,20744.0,26106.465917961603
2020-04-02 20:50:40,18754.0,25974.323313093504
2020-04-02 20:50:50,8239.0,25857.068941592042
