timestamp,actual,forecast
2020-04-02 20:37:50,1684.4,1681.3968763510013
2020-04-02 20:38:00,1683.3,1684.2086087800108
2020-04-02 20:38:10,1660.5,1685.8567311567097
2020-04-02 20:38:20,1677.7,1686.8227929841264
2020-04-02 20:38:30,1695.0,1687.389058855876
2020-04-02 20:38:40,1677.5,1687.720980714714
2020-04-02 20:38:50,1680.6,1687.9155397122993
2020-04-02 20:39:00,1666.8,1688.0295822272271
2020-04-02 20:39:10,1679.3,1688.0964292781089
2020-04-02 20:39:20,1679.9,1688.1356122811706
2020-04-02 20:39:30,1674.5,1688.158579752565
2020-04-02 20:39:40,1672.6,1688.172042343511
2020-04-02 20:39:50,1621.8,1688.1799335628737
2020-04-02 20:40:00,1515.2,1688.1845590724267
2020-04-02 20:40:10,1578.5,1688.1872703566582
2020-04-02 20:40:20,1290.5,1688.1888596004162
2020-04-02 20:40:30,289.5,1688.1897911500091
2020-04-02 20:40:40,1396.5,1688.1903371862227
2020-04-02 20:40:50,1654.8,1688.1906572502844
2020-04-02 20:41:00,1675.0,1688.1908448587271
2020-04-02 20:41:10,1649.7,1688.1909548271115
2020-04-02 20:41:20,1667.4,1688.191019286074
2020-04-02 20:41:30,1583.9,1688.1910570692773
2020-04-02 20:41:40,1628.2,1688.1910792162435
2020-04-02 20:41:50,1676.9,1688.1910921978879
2020-04-02 20:42:00,1675.1,1688.191099807196
2020-04-02 20:42:10,1697.3,1688.1911042674608
2020-04-02 20:42:20,1695.3,1688.1911068818854
2020-04-02 20:42:30,1697.4,1688.191108414354
2020-04-02 20:42:40,1731.6,1688.1911093126243
2020-04-02 20:42:50,1700.2,1688.1911098391536
2020-04-02 20:43:00,1691.1,1688.1911101477835
2020-04-02 20:43:10,1687.1,1688.1911103286898
2020-04-02 20:43:20,1689.7,1688.1911104347296
2020-04-02 20:43:30,1697.1,1688.1911104968858
2020-04-02 20:43:40,1684.2,1688.1911105333193
2020-04-02 20:43:50,1701.2,1688.191110554675
2020-04-02 20:44:00,1689.6,1688.191110567193
2020-04-02 20:44:10,1712.3,1688.1911105745305
2020-04-02 20:44:20,1729.9,1688.1911105788315
2020-04-02 20:44:30,1749.6,1688.1911105813526
2020-04-02 20:44:40,1704.8,1688.1911105828303
2020-04-02 20:44:50,1689.0,1688.1911105836964
2020-04-02 20:45:00,1697.9,1688.1911105842041
2020-04-02 20:45:10,1689.1,1688.1911105845018
2020-04-02 20:45:20,1692.9,1688.1911105846762
2020-04-02 20:45:30,1624.1,1688.1911105847785
2020-04-02 20:45:40,1590.2,1688.1911105848385
2020-04-02 20:45:50,1638.9,1688.1911105848737
2020-04-02 20:46:00,1707.8,1688.1911105848944
2020-04-02 20:46:10,1452.5,1486.0858155899537
2020-04-02 20:46:20,1528.5,1456.0709350375917
2020-04-02 20:46:30,1405.5,1438.4802408783414
2020-04-02 20:46:40,1448.5,1428.1709371160139
2020-04-02 20:46:50,1476.6,1422.129007041978
2020-04-02 20:47:00,1548.8,1418.5880386253777
2020-04-02 20:47:10,1510.4,1416.5127982346883
2020-04-02 20:47:20,1466.0,1415.2965708718689
2020-04-02 20:47:30,1514.2,1414.5837816428682
2020-04-02 20:47:40,1461.6,1414.1660402727007
2020-04-02 20:47:50,1536.4,1413.9212163538627
2020-04-02 20:48:00,1430.9,1413.7777334347275
2020-04-02 20:48:10,1470.8,1413.6936430068752
2020-04-02 20:48:20,1546.3,1413.644360485311
2020-04-02 20:48:30,1592.6,1413.6154776862365
2020-04-02 20:48:40,1509.2,1413.5985504662833
2020-04-02 20:48:50,1502.7,1413.588630002044
2020-04-02 20:49:00,1327.5,1413.5828159575055
2020-04-02 20:49:10,1341.2,1413.5794085450013
2020-04-02 20:49:20,1300.5,1413.5774115771596
2020-04-02 20:49:30,1373.9,1413.5762412226586
2020-04-02 20:49:40,1293.2,1413.5755553179438
2020-04-02 20:49:50,1340.6,1413.5751533326672
2020-04-02 20:50:00,1328.8,1413.5749177428556
2020-04-02 20:50:10,1310.0,1413.5747796717308
2020-04-02 20:50:20,1353.9,1413.5746987529703
2020-04-02 20:50:30,1341.7,1413.5746513292545
